customer_id,amount_cad,debit_credit,cash_indicator,country,province,city,transaction_date,transaction_time,transaction_datetime
SYNCID0000010492,662.78,credit,False,CA,MB,WINNIPEG,2022-12-08,12:05:13,2022-12-08 12:05:13
SYNCID0000010492,2924.32,credit,False,OTHER,,OTHER,2023-01-08,14:59:13,2023-01-08 14:59:13
SYNCID0000010492,1187.38,credit,False,CA,ON,LONDON,2022-11-04,18:18:47,2022-11-04 18:18:47
SYNCID0000010492,107.68,debit,True,,,,2023-01-27,17:20:00,2023-01-27 17:20:00
SYNCID0000010492,19195.49,credit,False,OTHER,,OTHER,2022-12-16,11:35:27,2022-12-16 11:35:27
SYNCID0000010494,206.23,credit,True,CA,,OTHER,2023-01-23,11:23:50,2023-01-23 11:23:50
SYNCID0000010494,797.66,credit,False,CA,ON,WESTHILL,2022-12-06,16:02:40,2022-12-06 16:02:40
SYNCID0000010494,422.37,debit,True,CA,,OTHER,2023-01-10,14:02:44,2023-01-10 14:02:44
SYNCID0000010494,86.63,debit,True,CA,ON,BARRIE,2023-01-15,21:39:33,2023-01-15 21:39:33
SYNCID0000010494,1104.16,credit,True,CA,ON,SCARBOROUGH,2023-01-16,20:55:41,2023-01-16 20:55:41
SYNCID0000010497,321.01,credit,False,CA,ON,SARNIA,2022-11-08,14:50:55,2022-11-08 14:50:55
SYNCID0000010497,722.01,debit,True,CA,ON,TORONTO,2022-12-19,10:25:34,2022-12-19 10:25:34
SYNCID0000010497,68.04,debit,True,CA,SK,SASKATOON,2022-12-02,18:54:08,2022-12-02 18:54:08
SYNCID0000010497,1083.33,debit,True,CA,AB,CALGARY,2023-01-24,16:11:40,2023-01-24 16:11:40
SYNCID0000010497,1052.01,debit,True,CA,ON,RICHMONDHILL,2022-12-13,09:53:28,2022-12-13 09:53:28
SYNCID0000010497,623.87,debit,True,,,,2023-01-21,22:24:42,2023-01-21 22:24:42
SYNCID0000010497,316.77,debit,True,CA,,OTHER,2022-12-01,02:59:52,2022-12-01 02:59:52
SYNCID0000010497,808.49,debit,True,CA,ON,STCATHARINES,2022-11-21,09:47:49,2022-11-21 09:47:49
SYNCID0000010497,1055.12,debit,True,CA,AB,CALGARY,2022-11-05,20:47:02,2022-11-05 20:47:02
SYNCID0000010497,13736.4,credit,False,CA,AB,CALGARY,2022-12-09,13:17:19,2022-12-09 13:17:19
SYNCID0000010497,420.21,debit,True,CA,ON,MISSISSAUGA,2022-11-25,16:44:09,2022-11-25 16:44:09
SYNCID0000010497,806.54,debit,True,CA,ON,BRAMPTON,2023-01-27,15:33:47,2023-01-27 15:33:47
SYNCID0000010497,213.32,debit,True,,,,2022-12-10,14:04:47,2022-12-10 14:04:47
SYNCID0000010497,23.93,debit,True,,,,2022-12-16,15:44:56,2022-12-16 15:44:56
SYNCID0000010497,111.06,debit,True,,,,2022-11-01,19:52:12,2022-11-01 19:52:12
SYNCID0000010497,88.86,debit,True,CA,AB,EDMONTON,2023-01-02,12:35:14,2023-01-02 12:35:14
SYNCID0000010497,9933.55,credit,False,CA,ON,MARKHAM,2022-11-13,15:36:57,2022-11-13 15:36:57
SYNCID0000010497,1046.37,debit,True,CA,ON,MARKHAM,2022-12-02,16:03:54,2022-12-02 16:03:54
SYNCID0000010497,1055.14,debit,True,CA,ON,TORONTO,2022-12-22,17:56:43,2022-12-22 17:56:43
SYNCID0000010497,155.59,debit,True,CA,AB,CALGARY,2022-12-29,16:36:08,2022-12-29 16:36:08
SYNCID0000010497,4238.67,credit,False,OTHER,,OTHER,2022-12-20,11:06:16,2022-12-20 11:06:16
SYNCID0000010497,108.36,debit,True,,,,2022-12-20,19:46:51,2022-12-20 19:46:51
SYNCID0000010497,5824.4,credit,False,CA,ON,RICHMONDHILL,2022-11-24,18:08:50,2022-11-24 18:08:50
SYNCID0000010497,1050.44,debit,True,CA,ON,STCATHARINES,2022-11-30,14:16:35,2022-11-30 14:16:35
SYNCID0000010497,518.06,debit,True,CA,ON,WHITBY,2022-11-26,12:15:24,2022-11-26 12:15:24
SYNCID0000010497,1068.44,debit,True,CA,ON,TORONTO,2023-01-30,19:00:16,2023-01-30 19:00:16
SYNCID0000010497,1083.11,debit,True,CA,ON,TORONTO,2022-11-08,14:55:42,2022-11-08 14:55:42
SYNCID0000010497,1076.67,debit,True,CA,ON,HAMILTON,2022-12-08,10:51:54,2022-12-08 10:51:54
SYNCID0000010497,1084.21,debit,True,CA,QC,MONTREAL,2023-01-21,10:13:21,2023-01-21 10:13:21
SYNCID0000010497,1080.63,debit,True,CA,ON,LONDON,2023-01-05,12:10:21,2023-01-05 12:10:21
SYNCID0000010497,1084.86,debit,True,CA,ON,HAMILTON,2023-01-11,14:01:19,2023-01-11 14:01:19
SYNCID0000010497,1048.59,debit,True,CA,ON,STCATHARINES,2023-01-31,10:57:59,2023-01-31 10:57:59
SYNCID0000010497,1061.44,debit,True,CA,ON,TORONTO,2022-11-06,16:15:12,2022-11-06 16:15:12
SYNCID0000010497,1075.44,debit,True,CA,ON,STCATHARINES,2022-12-04,13:36:49,2022-12-04 13:36:49
SYNCID0000010497,527.54,debit,True,CA,ON,MARKHAM,2022-11-12,00:11:27,2022-11-12 00:11:27
SYNCID0000010497,1065.62,debit,True,CA,ON,HAMILTON,2022-12-10,14:32:00,2022-12-10 14:32:00
SYNCID0000010497,62.77,debit,True,CA,ON,TORONTO,2022-11-24,00:11:50,2022-11-24 00:11:50
SYNCID0000010497,1067.6,debit,True,CA,ON,SCARBOROUGH,2022-11-08,13:59:14,2022-11-08 13:59:14
SYNCID0000010503,3908.76,credit,False,CA,QC,LAVAL,2022-12-13,12:27:04,2022-12-13 12:27:04
SYNCID0000010503,20.67,debit,True,OTHER,,OTHER,2022-11-22,14:40:24,2022-11-22 14:40:24
SYNCID0000010505,729.44,credit,False,CA,,OTHER,2022-11-22,11:02:41,2022-11-22 11:02:41
SYNCID0000010505,104.86,debit,True,CA,MB,WINNIPEG,2022-12-03,10:42:10,2022-12-03 10:42:10
SYNCID0000010505,1677.13,credit,False,CA,,OTHER,2023-01-09,18:37:21,2023-01-09 18:37:21
SYNCID0000010505,47.34,debit,True,OTHER,,OTHER,2022-11-23,10:44:51,2022-11-23 10:44:51
SYNCID0000010505,324.34,debit,False,CA,BC,KELOWNA,2023-01-14,15:44:39,2023-01-14 15:44:39
SYNCID0000010505,518.44,debit,True,CA,,OTHER,2022-11-05,15:10:16,2022-11-05 15:10:16
SYNCID0000010505,236.79,debit,True,,,,2023-01-03,17:59:18,2023-01-03 17:59:18
SYNCID0000010506,517.63,debit,True,CA,QC,MONTREAL,2023-01-18,17:18:32,2023-01-18 17:18:32
SYNCID0000010508,108.54,credit,True,CA,,OTHER,2022-11-20,14:34:10,2022-11-20 14:34:10
SYNCID0000010508,1547.36,credit,False,CA,QC,QUEBEC,2022-12-01,20:25:47,2022-12-01 20:25:47
SYNCID0000010508,307.69,debit,True,,,,2022-11-10,19:51:55,2022-11-10 19:51:55
SYNCID0000010508,1035.84,debit,True,CA,,OTHER,2023-01-07,14:41:10,2023-01-07 14:41:10
SYNCID0000010508,514.82,credit,True,OTHER,,OTHER,2022-12-14,11:30:32,2022-12-14 11:30:32
SYNCID0000010510,89.91,debit,True,OTHER,,OTHER,2022-12-22,11:38:42,2022-12-22 11:38:42
SYNCID0000010510,536.45,debit,True,,,,2023-01-28,00:58:31,2023-01-28 00:58:31
SYNCID0000010513,316.16,debit,True,,,,2022-11-29,14:09:13,2022-11-29 14:09:13
SYNCID0000010513,1049.1,debit,True,,,,2022-11-02,05:32:24,2022-11-02 05:32:24
SYNCID0000010513,517.11,credit,True,OTHER,,OTHER,2022-12-15,14:05:00,2022-12-15 14:05:00
SYNCID0000010515,720.99,credit,False,OTHER,,OTHER,2023-01-21,15:53:19,2023-01-21 15:53:19
SYNCID0000010517,105.22,debit,True,CA,ON,SCARBOROUGH,2022-11-27,17:34:18,2022-11-27 17:34:18
SYNCID0000010522,3187.99,credit,False,CA,ON,HAMILTON,2022-11-04,20:08:13,2022-11-04 20:08:13
SYNCID0000010522,1994.48,credit,True,OTHER,,OTHER,2022-12-15,10:51:03,2022-12-15 10:51:03
SYNCID0000010522,5287.33,credit,False,CA,,OTHER,2022-11-24,14:16:40,2022-11-24 14:16:40
SYNCID0000010522,367.35,credit,False,CA,ON,WESTHILL,2022-11-20,13:19:44,2022-11-20 13:19:44
SYNCID0000010522,109.82,credit,True,CA,BC,VICTORIA,2022-11-02,14:54:03,2022-11-02 14:54:03
SYNCID0000010522,54.24,credit,True,CA,ON,SCARBOROUGH,2022-11-02,16:20:24,2022-11-02 16:20:24
SYNCID0000010522,743.83,credit,True,CA,,OTHER,2023-01-06,16:09:24,2023-01-06 16:09:24
SYNCID0000010522,62.7,credit,False,CA,ON,SCARBOROUGH,2022-12-13,16:44:16,2022-12-13 16:44:16
SYNCID0000010522,1827.91,credit,False,CA,ON,BARRIE,2022-11-24,12:06:25,2022-11-24 12:06:25
SYNCID0000010530,434.24,debit,True,,,,2022-11-29,20:52:55,2022-11-29 20:52:55
SYNCID0000010530,420.0,debit,True,,,,2022-12-08,02:45:16,2022-12-08 02:45:16
SYNCID0000010530,128.66,debit,True,,,,2023-01-04,13:55:39,2023-01-04 13:55:39
SYNCID0000010530,107.4,debit,True,,,,2023-01-28,15:01:46,2023-01-28 15:01:46
SYNCID0000010544,5146.07,credit,False,OTHER,,OTHER,2022-12-13,11:29:39,2022-12-13 11:29:39
SYNCID0000010544,220.88,debit,True,,,,2023-01-06,04:05:01,2023-01-06 04:05:01
SYNCID0000010554,2311.25,credit,False,CA,AB,CALGARY,2022-11-25,18:58:43,2022-11-25 18:58:43
SYNCID0000010554,61.77,credit,True,CA,ON,WHITBY,2022-11-20,17:48:29,2022-11-20 17:48:29
SYNCID0000010554,13369.4,credit,False,CA,,OTHER,2023-01-06,09:19:45,2023-01-06 09:19:45
SYNCID0000010554,324.69,debit,True,CA,ON,KANATA,2022-12-02,19:23:48,2022-12-02 19:23:48
SYNCID0000010562,1043.37,debit,True,CA,ON,TORONTO,2022-12-05,11:01:05,2022-12-05 11:01:05
SYNCID0000010562,20.55,debit,True,CA,,OTHER,2022-11-28,14:07:04,2022-11-28 14:07:04
SYNCID0000010575,318.23,debit,True,CA,,OTHER,2023-01-08,10:49:52,2023-01-08 10:49:52
SYNCID0000010576,162.83,debit,True,CA,,OTHER,2023-01-04,07:56:40,2023-01-04 07:56:40
SYNCID0000010583,210.34,debit,True,,,,2022-11-10,20:59:21,2022-11-10 20:59:21
SYNCID0000010583,548.99,debit,False,CA,,OTHER,2022-12-12,07:56:30,2022-12-12 07:56:30
SYNCID0000010583,985.69,debit,True,CA,ON,PETERBOROUGH,2023-01-20,15:33:12,2023-01-20 15:33:12
SYNCID0000010585,908.61,credit,False,CA,SK,REGINA,2022-12-28,18:55:46,2022-12-28 18:55:46
SYNCID0000010587,103.78,debit,True,,,,2023-01-09,02:59:09,2023-01-09 02:59:09
SYNCID0000010587,211.66,debit,True,CA,ON,BRANTFORD,2023-01-04,23:40:43,2023-01-04 23:40:43
SYNCID0000010587,207.84,debit,True,CA,NS,DIGBY,2022-12-20,10:09:44,2022-12-20 10:09:44
SYNCID0000010587,4072.42,credit,False,CA,QC,COTESTLUC,2022-12-28,14:21:06,2022-12-28 14:21:06
SYNCID0000010587,5464.95,credit,False,CA,QC,COTESTLUC,2023-01-19,11:04:30,2023-01-19 11:04:30
SYNCID0000010587,42.93,debit,True,CA,,OTHER,2023-01-13,21:08:31,2023-01-13 21:08:31
SYNCID0000010597,67.43,debit,True,,,,2022-11-22,15:29:11,2022-11-22 15:29:11
SYNCID0000010597,102.88,debit,True,CA,,OTHER,2022-11-10,13:30:10,2022-11-10 13:30:10
SYNCID0000010597,212.11,credit,True,CA,,OTHER,2023-01-04,15:45:19,2023-01-04 15:45:19
SYNCID0000010597,82.18,debit,True,CA,,OTHER,2023-01-30,06:43:12,2023-01-30 06:43:12
SYNCID0000010597,1090.59,credit,False,CA,,OTHER,2022-11-13,13:22:19,2022-11-13 13:22:19
SYNCID0000010597,1050.33,debit,True,CA,ON,NORTHYORK,2022-12-29,15:36:32,2022-12-29 15:36:32
SYNCID0000010597,411.25,debit,True,OTHER,,OTHER,2022-11-12,13:52:32,2022-11-12 13:52:32
SYNCID0000010597,274.2,debit,True,OTHER,,OTHER,2022-12-02,14:02:18,2022-12-02 14:02:18
SYNCID0000010597,523.6,debit,True,CA,,OTHER,2022-11-25,07:07:55,2022-11-25 07:07:55
SYNCID0000010597,274.49,debit,True,CA,ON,BRAMPTON,2022-11-05,14:56:58,2022-11-05 14:56:58
SYNCID0000010597,62.91,debit,True,,,,2022-11-26,18:54:33,2022-11-26 18:54:33
SYNCID0000010597,2743.44,credit,False,CA,ON,PETERBOROUGH,2022-12-26,17:24:12,2022-12-26 17:24:12
SYNCID0000010597,107.51,debit,True,,,,2023-01-23,17:04:48,2023-01-23 17:04:48
SYNCID0000010597,106.28,debit,True,OTHER,,OTHER,2022-11-14,13:20:30,2022-11-14 13:20:30
SYNCID0000010597,208.12,debit,True,,,,2022-11-01,10:41:26,2022-11-01 10:41:26
SYNCID0000010597,340.35,debit,True,CA,,OTHER,2022-11-07,13:55:57,2022-11-07 13:55:57
SYNCID0000010597,205.82,credit,False,CA,QC,MONTREAL,2022-11-30,10:33:46,2022-11-30 10:33:46
SYNCID0000010597,104.09,debit,True,OTHER,,OTHER,2022-12-29,14:53:48,2022-12-29 14:53:48
SYNCID0000010597,125.09,credit,False,CA,QC,BROSSARD,2022-11-12,09:32:06,2022-11-12 09:32:06
SYNCID0000010597,430.74,debit,True,,,,2022-11-15,00:02:14,2022-11-15 00:02:14
SYNCID0000010597,422.34,debit,True,CA,,OTHER,2023-01-05,11:07:37,2023-01-05 11:07:37
SYNCID0000010597,119.68,debit,True,OTHER,,OTHER,2022-11-16,18:10:17,2022-11-16 18:10:17
SYNCID0000010597,423.84,debit,True,,,,2023-01-26,22:07:48,2023-01-26 22:07:48
SYNCID0000010597,423.42,debit,True,CA,QC,MONTREAL,2022-11-29,11:40:35,2022-11-29 11:40:35
SYNCID0000010597,45.83,debit,True,,,,2022-12-15,16:10:23,2022-12-15 16:10:23
SYNCID0000010597,1473.93,credit,True,CA,ON,MISSISSAUGA,2022-11-22,15:06:32,2022-11-22 15:06:32
SYNCID0000010597,839.05,debit,True,,,,2023-01-06,17:41:55,2023-01-06 17:41:55
SYNCID0000010597,1056.64,debit,True,CA,QC,MONTREAL,2022-12-07,05:15:43,2022-12-07 05:15:43
SYNCID0000010597,307.58,debit,True,CA,ON,KANATA,2023-01-30,08:43:27,2023-01-30 08:43:27
SYNCID0000010599,106.62,debit,True,CA,BC,VANCOUVER,2022-12-05,15:05:15,2022-12-05 15:05:15
SYNCID0000010599,258.29,credit,False,CA,AB,CALGARY,2022-12-15,13:14:49,2022-12-15 13:14:49
SYNCID0000010609,1057.35,debit,True,CA,ON,MISSISSAUGA,2022-12-24,19:28:45,2022-12-24 19:28:45
SYNCID0000010609,240.96,debit,True,CA,ON,TORONTO,2022-11-11,12:23:56,2022-11-11 12:23:56
SYNCID0000010609,1056.6,debit,True,CA,AB,CALGARY,2022-12-13,15:03:07,2022-12-13 15:03:07
SYNCID0000010612,104.53,debit,True,CA,,OTHER,2022-11-09,09:02:29,2022-11-09 09:02:29
SYNCID0000010612,412.17,debit,True,CA,ON,BRAMPTON,2023-01-19,17:14:10,2023-01-19 17:14:10
SYNCID0000010612,419.77,debit,True,CA,QC,MONTREAL,2022-12-13,13:42:51,2022-12-13 13:42:51
SYNCID0000010613,171.34,debit,True,CA,,OTHER,2022-11-15,08:09:37,2022-11-15 08:09:37
SYNCID0000010613,12799.35,credit,False,CA,,OTHER,2023-01-16,14:05:28,2023-01-16 14:05:28
SYNCID0000010614,1047.05,credit,True,CA,ON,RICHMONDHILL,2022-11-23,14:33:36,2022-11-23 14:33:36
SYNCID0000010616,328.23,debit,True,CA,ON,MISSISSAUGA,2022-11-22,14:29:31,2022-11-22 14:29:31
SYNCID0000010616,324.43,debit,True,CA,NL,STJOHNS,2022-11-05,16:26:45,2022-11-05 16:26:45
SYNCID0000010616,214.16,debit,True,CA,ON,MARKHAM,2022-11-21,17:13:14,2022-11-21 17:13:14
SYNCID0000010616,1057.52,debit,True,CA,ON,KANATA,2022-11-06,17:35:54,2022-11-06 17:35:54
SYNCID0000010616,104.87,debit,True,CA,ON,WHITBY,2023-01-29,12:38:05,2023-01-29 12:38:05
SYNCID0000010627,209.93,debit,True,CA,,OTHER,2022-12-04,15:02:58,2022-12-04 15:02:58
SYNCID0000010627,431.48,debit,True,CA,,OTHER,2022-11-07,18:15:03,2022-11-07 18:15:03
SYNCID0000010627,202.79,credit,False,CA,,OTHER,2023-01-19,15:40:17,2023-01-19 15:40:17
SYNCID0000010639,1602.05,credit,False,CA,ON,LONDON,2022-11-28,18:24:46,2022-11-28 18:24:46
SYNCID0000010646,514.84,debit,True,CA,ON,MISSISSAUGA,2022-12-24,11:33:23,2022-12-24 11:33:23
SYNCID0000010648,1758.48,credit,True,CA,NS,COLEHARBOUR,2023-01-26,20:45:15,2023-01-26 20:45:15
SYNCID0000010648,722.49,credit,False,CA,,OTHER,2023-01-11,18:23:16,2023-01-11 18:23:16
SYNCID0000010648,514.55,debit,True,CA,ON,NORTHYORK,2022-11-04,14:14:10,2022-11-04 14:14:10
SYNCID0000010648,1052.53,debit,False,OTHER,,OTHER,2022-12-12,15:04:41,2022-12-12 15:04:41
SYNCID0000010648,212.97,credit,True,CA,ON,SARNIA,2022-12-23,13:21:01,2022-12-23 13:21:01
SYNCID0000010648,1590.9,credit,False,CA,BC,KELOWNA,2022-12-07,19:00:39,2022-12-07 19:00:39
SYNCID0000010648,529.9,debit,False,CA,ON,MARKHAM,2023-01-02,17:33:09,2023-01-02 17:33:09
SYNCID0000010648,53.88,credit,True,CA,BC,KELOWNA,2022-12-15,18:49:07,2022-12-15 18:49:07
SYNCID0000010648,102.8,debit,True,CA,AB,EDMONTON,2023-01-15,12:49:04,2023-01-15 12:49:04
SYNCID0000010648,2033.66,debit,False,CA,AB,CALGARY,2022-12-28,15:32:42,2022-12-28 15:32:42
SYNCID0000010651,432.77,debit,True,,,,2022-12-10,12:53:15,2022-12-10 12:53:15
SYNCID0000010651,418.77,debit,True,,,,2023-01-26,10:21:05,2023-01-26 10:21:05
SYNCID0000010651,16228.49,credit,False,CA,,OTHER,2023-01-14,01:18:04,2023-01-14 01:18:04
SYNCID0000010651,209.93,debit,True,CA,,OTHER,2023-01-24,13:25:35,2023-01-24 13:25:35
SYNCID0000010651,209.28,debit,True,CA,,OTHER,2023-01-11,21:30:05,2023-01-11 21:30:05
SYNCID0000010651,241.54,debit,True,CA,,OTHER,2022-11-05,15:10:26,2022-11-05 15:10:26
SYNCID0000010651,824.01,debit,True,,,,2022-11-25,11:45:56,2022-11-25 11:45:56
SYNCID0000010651,377.28,debit,True,,,,2022-12-23,12:43:08,2022-12-23 12:43:08
SYNCID0000010652,61.51,credit,True,OTHER,,OTHER,2023-01-31,18:04:14,2023-01-31 18:04:14
SYNCID0000010652,63.56,credit,True,OTHER,,OTHER,2022-11-24,12:32:30,2022-11-24 12:32:30
SYNCID0000010652,63.61,debit,True,CA,,OTHER,2023-01-04,17:20:48,2023-01-04 17:20:48
SYNCID0000010652,191.52,credit,True,OTHER,,OTHER,2022-12-01,17:43:06,2022-12-01 17:43:06
SYNCID0000010652,2710.92,credit,True,CA,,OTHER,2022-11-21,16:44:34,2022-11-21 16:44:34
SYNCID0000010652,213.41,debit,True,OTHER,,OTHER,2022-12-15,12:42:29,2022-12-15 12:42:29
SYNCID0000010652,212.99,debit,True,,,,2023-01-19,21:33:14,2023-01-19 21:33:14
SYNCID0000010652,415.09,debit,True,,,,2022-12-09,05:54:25,2022-12-09 05:54:25
SYNCID0000010652,362.52,debit,True,OTHER,,OTHER,2022-12-26,11:22:42,2022-12-26 11:22:42
SYNCID0000010652,1040.78,debit,True,CA,,OTHER,2023-01-23,09:39:06,2023-01-23 09:39:06
SYNCID0000010652,8265.1,credit,False,CA,,OTHER,2023-01-17,09:12:18,2023-01-17 09:12:18
SYNCID0000010652,720.11,debit,True,OTHER,,OTHER,2022-12-13,09:58:45,2022-12-13 09:58:45
SYNCID0000010652,211.57,credit,True,OTHER,,OTHER,2022-12-30,12:46:24,2022-12-30 12:46:24
SYNCID0000010652,2030.45,credit,True,OTHER,,OTHER,2022-12-07,08:10:10,2022-12-07 08:10:10
SYNCID0000010652,234.54,debit,True,CA,,OTHER,2022-11-11,10:33:53,2022-11-11 10:33:53
SYNCID0000010652,129.47,debit,True,CA,,OTHER,2022-11-15,05:00:11,2022-11-15 05:00:11
SYNCID0000010652,2077.75,credit,True,OTHER,,OTHER,2023-01-20,11:39:09,2023-01-20 11:39:09
SYNCID0000010652,63.96,credit,True,CA,,OTHER,2022-11-18,12:08:33,2022-11-18 12:08:33
SYNCID0000010652,813.26,debit,True,OTHER,,OTHER,2023-01-29,12:06:18,2023-01-29 12:06:18
SYNCID0000010652,437.63,credit,True,OTHER,,OTHER,2023-01-03,15:05:01,2023-01-03 15:05:01
SYNCID0000010652,129.51,debit,True,CA,,OTHER,2022-11-30,18:33:28,2022-11-30 18:33:28
SYNCID0000010652,848.79,debit,True,CA,,OTHER,2022-12-06,08:57:44,2022-12-06 08:57:44
SYNCID0000010652,210.12,debit,True,CA,,OTHER,2022-12-03,09:30:46,2022-12-03 09:30:46
SYNCID0000010653,1073.3,debit,True,CA,ON,DOWNSVIEW,2023-01-10,04:33:10,2023-01-10 04:33:10
SYNCID0000010653,128.18,debit,True,CA,NS,DARTMOUTH,2022-11-10,17:34:50,2022-11-10 17:34:50
SYNCID0000010653,266.95,credit,True,CA,,OTHER,2023-01-06,17:40:43,2023-01-06 17:40:43
SYNCID0000010658,7734.33,credit,False,CA,AB,CALGARY,2022-11-10,11:39:45,2022-11-10 11:39:45
SYNCID0000010659,2136.69,credit,False,CA,,OTHER,2023-01-07,19:38:47,2023-01-07 19:38:47
SYNCID0000010659,690.37,credit,False,OTHER,,OTHER,2023-01-06,15:03:43,2023-01-06 15:03:43
SYNCID0000010659,5310.45,credit,False,OTHER,,OTHER,2022-11-03,08:55:10,2022-11-03 08:55:10
SYNCID0000010661,1972.94,credit,False,CA,QC,BROSSARD,2022-11-10,15:06:18,2022-11-10 15:06:18
SYNCID0000010662,106.37,credit,True,CA,ON,TORONTO,2022-11-02,16:58:54,2022-11-02 16:58:54
SYNCID0000010672,208.66,debit,True,CA,ON,TORONTO,2022-11-10,14:18:06,2022-11-10 14:18:06
SYNCID0000010672,107.58,debit,True,CA,MB,WINNIPEG,2022-12-13,16:33:15,2022-12-13 16:33:15
SYNCID0000010672,325.86,credit,True,CA,ON,BRAMPTON,2023-01-13,14:02:02,2023-01-13 14:02:02
SYNCID0000010672,537.39,debit,True,CA,ON,MISSISSAUGA,2022-12-15,10:22:57,2022-12-15 10:22:57
SYNCID0000010673,914.4,credit,False,CA,ON,LONDON,2023-01-30,18:23:06,2023-01-30 18:23:06
SYNCID0000010673,46.16,credit,True,OTHER,,OTHER,2022-12-30,13:47:51,2022-12-30 13:47:51
SYNCID0000010673,5198.47,credit,False,OTHER,,OTHER,2022-12-12,19:58:53,2022-12-12 19:58:53
SYNCID0000010673,167.61,debit,True,CA,,OTHER,2022-12-20,06:13:37,2022-12-20 06:13:37
SYNCID0000010673,2257.57,credit,False,CA,,OTHER,2022-12-09,16:12:51,2022-12-09 16:12:51
SYNCID0000010673,410.65,debit,True,OTHER,,OTHER,2023-01-27,11:20:33,2023-01-27 11:20:33
SYNCID0000010674,1031.29,debit,True,CA,ON,BARRIE,2023-01-10,14:29:38,2023-01-10 14:29:38
SYNCID0000010674,427.92,debit,True,,,,2022-12-16,21:12:15,2022-12-16 21:12:15
SYNCID0000010676,13238.09,credit,False,OTHER,,OTHER,2022-12-02,14:21:24,2022-12-02 14:21:24
SYNCID0000010686,1083.79,debit,True,CA,,OTHER,2022-12-11,16:11:06,2022-12-11 16:11:06
SYNCID0000010686,250.57,debit,True,CA,,OTHER,2023-01-11,12:08:51,2023-01-11 12:08:51
SYNCID0000010687,107.89,debit,True,CA,ON,MISSISSAUGA,2023-01-18,16:16:17,2023-01-18 16:16:17
SYNCID0000010687,1063.9,debit,True,CA,QC,MONTREAL,2023-01-04,13:25:47,2023-01-04 13:25:47
SYNCID0000010687,216.85,credit,True,CA,ON,SARNIA,2022-11-20,14:41:27,2022-11-20 14:41:27
SYNCID0000010687,4664.78,credit,False,CA,MB,WINNIPEG,2022-11-17,17:56:53,2022-11-17 17:56:53
SYNCID0000010687,111.68,debit,True,CA,BC,VERNON,2023-01-25,07:38:49,2023-01-25 07:38:49
SYNCID0000010687,17932.72,credit,False,CA,ON,BRAMPTON,2022-12-17,15:42:19,2022-12-17 15:42:19
SYNCID0000010687,511.04,debit,True,,,,2023-01-26,22:52:22,2023-01-26 22:52:22
SYNCID0000010689,2099.3,credit,False,CA,AB,EDMONTON,2022-11-08,14:42:48,2022-11-08 14:42:48
SYNCID0000010689,108.07,debit,True,CA,,OTHER,2023-01-13,20:22:57,2023-01-13 20:22:57
SYNCID0000010689,1053.48,debit,True,CA,AB,CALGARY,2022-12-23,20:27:48,2022-12-23 20:27:48
SYNCID0000010689,838.33,credit,False,CA,ON,KITCHENER,2022-12-29,12:28:45,2022-12-29 12:28:45
SYNCID0000010689,189.63,debit,True,CA,ON,TORONTO,2022-11-26,10:43:35,2022-11-26 10:43:35
SYNCID0000010689,213.55,debit,True,CA,AB,CALGARY,2022-11-12,04:48:02,2022-11-12 04:48:02
SYNCID0000010689,210.41,credit,False,CA,,OTHER,2022-12-19,13:04:52,2022-12-19 13:04:52
SYNCID0000010696,215.29,debit,True,CA,,OTHER,2023-01-30,13:56:59,2023-01-30 13:56:59
SYNCID0000010699,3260.29,credit,True,CA,NS,HALIFAX,2022-11-24,11:50:29,2022-11-24 11:50:29
SYNCID0000010699,1064.33,debit,True,CA,,OTHER,2022-11-30,20:54:04,2022-11-30 20:54:04
SYNCID0000010699,106.69,credit,False,CA,ON,TORONTO,2023-01-14,15:43:45,2023-01-14 15:43:45
SYNCID0000010699,25.31,debit,True,CA,,OTHER,2022-11-26,16:27:52,2022-11-26 16:27:52
SYNCID0000010699,4727.27,credit,True,CA,ON,MISSISSAUGA,2022-11-14,09:59:47,2022-11-14 09:59:47
SYNCID0000010699,85.06,debit,True,CA,ON,KANATA,2022-11-10,21:58:34,2022-11-10 21:58:34
SYNCID0000010699,297.39,debit,True,CA,NS,AMHERST,2022-12-15,15:10:30,2022-12-15 15:10:30
SYNCID0000010699,102.79,debit,True,OTHER,,OTHER,2022-11-14,13:32:38,2022-11-14 13:32:38
SYNCID0000010702,41.91,debit,True,CA,ON,TORONTO,2022-12-30,14:01:08,2022-12-30 14:01:08
SYNCID0000010702,1061.67,debit,True,CA,ON,WESTHILL,2022-11-24,17:30:21,2022-11-24 17:30:21
SYNCID0000010702,1583.07,debit,False,CA,AB,CALGARY,2023-01-18,16:27:39,2023-01-18 16:27:39
SYNCID0000010707,43.02,debit,True,,,,2022-12-13,11:40:15,2022-12-13 11:40:15
SYNCID0000010707,1040.25,debit,True,OTHER,,OTHER,2023-01-06,14:41:58,2023-01-06 14:41:58
SYNCID0000010707,1380.0,credit,False,CA,AB,EDMONTON,2022-12-21,18:04:11,2022-12-21 18:04:11
SYNCID0000010707,214.99,debit,True,OTHER,,OTHER,2022-11-09,15:06:34,2022-11-09 15:06:34
SYNCID0000010707,17419.83,credit,False,CA,,OTHER,2022-12-18,12:04:03,2022-12-18 12:04:03
