customer_id,amount_cad,debit_credit,transaction_date,transaction_time,transaction_datetime,anomaly_score,is_anomaly
SYNCID0000009804,69116.39,debit,2023-01-22,00:00:00,2023-01-22,1,False
SYNCID0000009816,26062.44,credit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000009818,111335.37,credit,2023-01-09,00:00:00,2023-01-09,1,False
SYNCID0000009835,16526.13,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000009836,863.0,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000009841,644.24,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000009855,33311.93,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000009855,7496.0,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000009855,51052.6,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000009855,1468.51,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000009855,15376.37,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000009855,12066.59,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000009861,13410.12,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000009878,25381.42,debit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000009878,4758.79,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000009891,36288.67,credit,2023-01-05,00:00:00,2023-01-05,1,False
SYNCID0000009891,128593.64,credit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000009891,5104.84,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000009891,222611.25,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000009937,1269.73,debit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000009937,14259.92,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000009937,53245.47,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000009937,634.11,debit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000009937,53373.25,debit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000009937,19533.57,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000009937,31880.31,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000009937,1015.92,debit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000009937,6305.91,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000009937,6676.62,debit,2023-01-15,00:00:00,2023-01-15,1,False
SYNCID0000009937,585.31,debit,2022-11-27,00:00:00,2022-11-27,1,False
SYNCID0000009937,53786.8,debit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000009937,10916.59,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000009937,8415.66,debit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000009937,4704.38,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000009937,218867.76,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000009937,537.47,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000009937,25797.31,debit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000009937,5918.3,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000009937,10547.92,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000009937,1473.46,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000009937,1291.43,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000009937,6022.74,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000009937,1567.79,debit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000009937,16098.53,debit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000009937,181.44,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000009942,42145.11,debit,2023-01-05,00:00:00,2023-01-05,1,False
SYNCID0000009958,613.96,credit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000010014,13063.49,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000010014,26547.18,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010014,7199.76,credit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000010014,9153.12,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000010014,11874.12,debit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000010014,121755.29,debit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000010014,192609.87,debit,2023-01-20,00:00:00,2023-01-20,1,False
SYNCID0000010025,1145.88,credit,2022-12-24,00:00:00,2022-12-24,1,False
SYNCID0000010139,1766.9,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000010139,1018.4,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000010147,6300.41,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000010168,277213.49,credit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000010170,7081.01,credit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000010170,51733.83,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000010170,3799.2,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000010204,26423.94,credit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000010287,4438.02,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000010289,39529.84,credit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000010295,49490.26,debit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000010295,45811.09,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000010295,26083.29,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000010303,1056.61,credit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000010303,28216.57,credit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000010320,14550.41,debit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000010327,13575.06,debit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000010327,123.5,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000010327,3706.96,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000010327,8132.48,debit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000010358,30284.1,debit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000010370,6120.36,credit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000010370,908762.82,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000010370,1669974.7,credit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000010387,2581.56,credit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000010387,2428.35,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000010397,1013.0,debit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000010397,1884.3,credit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000010397,164.77,debit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000010425,735.46,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000010425,18820.82,credit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000010425,6851.33,credit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000010455,3084.82,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000010467,6568.46,credit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000010467,24815.1,credit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000010467,1732.12,credit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000010467,4207.52,credit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000010467,15124.52,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000010467,64039.71,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000010467,11902.75,credit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000010470,78737.93,credit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000010470,2036.85,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000010561,10827.48,credit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000010616,6967.67,credit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000010616,8553.29,credit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000010616,9051.3,credit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000010616,449.94,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000010616,13899.0,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000010616,32764.19,credit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000010616,33409.35,credit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000010631,107742.59,credit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000010631,1623.8,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010672,607.14,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000010723,9172.87,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000010723,7935.25,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000010734,318557.36,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000010760,18498.84,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000010770,480671.96,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010770,68307.68,debit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000010809,550.28,credit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000010809,2419.52,credit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000010809,1542.82,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000010809,13990.62,debit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000010809,14618.88,debit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000010809,2674.46,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000010812,27068.09,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010815,147576.34,debit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000010815,60990.07,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010838,343.76,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000010842,43349.04,debit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000010842,5669.0,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000010842,11729.55,credit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000010842,6596.16,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000010856,51657.16,credit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000010856,43754.6,credit,2022-12-09,00:00:00,2022-12-09,1,False
SYNCID0000010894,839.44,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000010894,488.13,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000010909,954.42,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000010914,495245.77,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000010914,25918.35,credit,2022-11-06,00:00:00,2022-11-06,1,False
SYNCID0000010927,809262.36,credit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000010927,286366.88,credit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000010927,119151.95,credit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000010927,473510.35,credit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000010927,7433.64,credit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000010927,335140.7,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000010946,2803.13,debit,2023-01-20,00:00:00,2023-01-20,1,False
SYNCID0000010946,752.94,credit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000010946,2053.63,credit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000010946,165795.47,credit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000010946,1514.86,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000010946,1448.79,credit,2022-12-10,00:00:00,2022-12-10,1,False
SYNCID0000010949,48326.89,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000010963,3175.14,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000010963,3975.01,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000010963,55.51,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000010969,26422.7,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000010969,552.84,debit,2023-01-20,00:00:00,2023-01-20,1,False
SYNCID0000010969,759.72,debit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000010990,2315.9,credit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000010990,5125.28,credit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000010990,620.18,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000010990,208889.54,credit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000010990,15916.02,credit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000010990,5642.89,credit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000010990,142008.56,credit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000011002,1700.76,debit,2023-01-18,00:00:00,2023-01-18,1,False
SYNCID0000011002,6280.61,credit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011023,6998.24,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000011023,7163.49,debit,2022-11-04,00:00:00,2022-11-04,1,False
SYNCID0000011023,1646.61,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000011023,8607.2,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000011026,6488.7,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000011056,58624.7,debit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000011056,5087.83,debit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011067,11587.33,debit,2022-12-28,00:00:00,2022-12-28,1,False
SYNCID0000011067,20.58,debit,2022-11-15,00:00:00,2022-11-15,1,False
SYNCID0000011067,850.76,credit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000011067,2906.61,debit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000011096,2299.83,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000011096,1337.12,debit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000011096,2631.98,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011096,63697.09,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000011096,17874.29,debit,2022-11-12,00:00:00,2022-11-12,1,False
SYNCID0000011108,12796.17,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000011108,29932.98,debit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011108,10575.86,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000011119,17190.67,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000011177,180.69,credit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000011185,3710.5,debit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000011208,10181.75,credit,2022-12-09,00:00:00,2022-12-09,1,False
SYNCID0000011208,10899.96,credit,2022-11-08,00:00:00,2022-11-08,1,False
SYNCID0000011244,2085.61,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000011244,666635.58,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000011244,5735.45,debit,2022-12-09,00:00:00,2022-12-09,1,False
SYNCID0000011259,3354.34,debit,2022-11-22,00:00:00,2022-11-22,1,False
SYNCID0000011259,28336.08,debit,2023-01-26,00:00:00,2023-01-26,1,False
SYNCID0000011259,149976.53,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000011297,53986.53,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000011297,242626.45,debit,2022-12-15,00:00:00,2022-12-15,1,False
SYNCID0000011318,53.08,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000011321,7320.88,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000011321,3054.49,credit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000011321,6070.29,credit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000011321,20881.92,credit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011333,34037.9,debit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000011333,300282.07,debit,2023-01-07,00:00:00,2023-01-07,1,False
SYNCID0000011384,1302.54,debit,2022-11-04,00:00:00,2022-11-04,1,False
SYNCID0000011384,17993.71,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000011409,9475.72,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000011409,2568.04,debit,2023-01-20,00:00:00,2023-01-20,1,False
SYNCID0000011409,312373.58,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000011409,30295.04,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011409,132907.54,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011409,318230.77,credit,2023-01-31,00:00:00,2023-01-31,1,False
SYNCID0000011409,451228.74,debit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000011409,808174.98,debit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000011409,526864.34,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000011409,876593.74,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000011409,974647.92,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000011409,596342.0,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000011409,318894.91,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000011413,12477.41,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011413,95.21,debit,2022-11-17,00:00:00,2022-11-17,1,False
SYNCID0000011413,10249.59,debit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000011431,55132.17,debit,2023-01-25,00:00:00,2023-01-25,1,False
SYNCID0000011447,2608.36,credit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011492,1433.78,debit,2023-01-02,00:00:00,2023-01-02,1,False
SYNCID0000011492,1832.89,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000011515,6779.63,debit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000011524,215918.52,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011524,38259.48,credit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000011533,67573.44,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011538,28343.36,debit,2022-12-23,00:00:00,2022-12-23,1,False
SYNCID0000011538,10865.05,credit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011547,4301.61,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000011563,957780.6,credit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000011563,2524.69,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000011575,41509.09,credit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000011575,4258.31,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000011575,9273.05,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000011575,36297.49,credit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000011577,10584.25,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000011577,3313.08,debit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011587,1971.16,debit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000011587,4282.96,debit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011588,501.45,debit,2022-12-02,00:00:00,2022-12-02,1,False
SYNCID0000011588,10399.05,debit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000011600,7065.78,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000011609,2993.66,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000011609,1267.77,debit,2023-01-03,00:00:00,2023-01-03,1,False
SYNCID0000011643,14061.63,credit,2022-12-13,00:00:00,2022-12-13,1,False
SYNCID0000011643,547421.58,credit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000011643,6020.59,credit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000011643,136881.05,credit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000011643,1617362.67,credit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011655,23545.12,debit,2023-01-09,00:00:00,2023-01-09,1,False
SYNCID0000011658,2871.36,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011703,615231.89,credit,2023-01-12,00:00:00,2023-01-12,1,False
SYNCID0000011703,175163.56,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000011790,9149.77,credit,2022-12-17,00:00:00,2022-12-17,1,False
SYNCID0000011790,841.44,debit,2023-01-16,00:00:00,2023-01-16,1,False
SYNCID0000011810,26702.91,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000011810,174510.24,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000011813,8083.49,debit,2022-11-25,00:00:00,2022-11-25,1,False
SYNCID0000011813,36844.82,debit,2022-12-07,00:00:00,2022-12-07,1,False
SYNCID0000011813,19369.15,debit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000011813,68173.28,debit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000011813,926.09,debit,2023-01-17,00:00:00,2023-01-17,1,False
SYNCID0000011813,13494.28,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000011813,14094.17,debit,2023-01-06,00:00:00,2023-01-06,1,False
SYNCID0000011813,5963.3,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000011813,1542.25,debit,2022-11-09,00:00:00,2022-11-09,1,False
SYNCID0000011813,8664.11,debit,2023-01-19,00:00:00,2023-01-19,1,False
SYNCID0000011813,7145.89,debit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000011813,5152.81,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011813,21473.83,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000011813,2690.31,credit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000011813,66904.2,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000011813,2165.88,debit,2023-01-27,00:00:00,2023-01-27,1,False
SYNCID0000011813,15419.11,credit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000011813,51263.03,debit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000011813,4205.99,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000011813,12471.55,debit,2022-12-30,00:00:00,2022-12-30,1,False
SYNCID0000011813,162.03,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000011817,13325.17,debit,2022-11-02,00:00:00,2022-11-02,1,False
SYNCID0000011817,10158.62,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000011845,54860.82,credit,2022-11-10,00:00:00,2022-11-10,1,False
SYNCID0000011845,168373.5,credit,2022-11-16,00:00:00,2022-11-16,1,False
SYNCID0000011845,11529.56,credit,2022-11-23,00:00:00,2022-11-23,1,False
SYNCID0000011845,228445.78,credit,2022-12-29,00:00:00,2022-12-29,1,False
SYNCID0000011854,18143.71,debit,2022-12-05,00:00:00,2022-12-05,1,False
SYNCID0000011854,21635.41,debit,2022-11-14,00:00:00,2022-11-14,1,False
SYNCID0000011854,710.11,debit,2022-12-09,00:00:00,2022-12-09,1,False
SYNCID0000011854,31652.19,debit,2022-11-03,00:00:00,2022-11-03,1,False
SYNCID0000011854,2133.73,debit,2023-01-24,00:00:00,2023-01-24,1,False
SYNCID0000011897,10863.34,debit,2023-01-07,00:00:00,2023-01-07,1,False
SYNCID0000011897,10079.95,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000011897,843.48,debit,2022-11-24,00:00:00,2022-11-24,1,False
SYNCID0000011897,102637.85,debit,2023-01-12,00:00:00,2023-01-12,1,False
SYNCID0000011897,5065.53,debit,2022-12-17,00:00:00,2022-12-17,1,False
SYNCID0000011897,14512.22,debit,2022-12-21,00:00:00,2022-12-21,1,False
SYNCID0000011897,7338.32,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000011939,31365.33,debit,2022-12-08,00:00:00,2022-12-08,1,False
SYNCID0000011949,1932.67,debit,2022-12-19,00:00:00,2022-12-19,1,False
SYNCID0000011949,489670.85,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011949,536356.71,debit,2023-01-10,00:00:00,2023-01-10,1,False
SYNCID0000011949,5906.23,debit,2022-11-20,00:00:00,2022-11-20,1,False
SYNCID0000011949,433017.03,debit,2023-01-04,00:00:00,2023-01-04,1,False
SYNCID0000011949,1575722.62,debit,2023-01-30,00:00:00,2023-01-30,1,False
SYNCID0000011949,118590.86,credit,2022-12-20,00:00:00,2022-12-20,1,False
SYNCID0000011949,16302977.62,debit,2023-01-20,00:00:00,2023-01-20,-1,True
SYNCID0000011949,49089.36,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011949,3771590.06,credit,2022-11-17,00:00:00,2022-11-17,-1,True
SYNCID0000011949,13486.7,debit,2022-11-18,00:00:00,2022-11-18,1,False
SYNCID0000011949,619470.76,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000011949,341314.42,debit,2022-11-11,00:00:00,2022-11-11,1,False
SYNCID0000011949,331456.47,debit,2022-12-12,00:00:00,2022-12-12,1,False
SYNCID0000011949,565939.89,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000011949,527701.4,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011949,782924.61,debit,2022-12-16,00:00:00,2022-12-16,1,False
SYNCID0000011949,836.01,debit,2023-01-11,00:00:00,2023-01-11,1,False
SYNCID0000011949,291083.13,debit,2022-12-22,00:00:00,2022-12-22,1,False
SYNCID0000011949,1019819.63,debit,2022-12-01,00:00:00,2022-12-01,1,False
SYNCID0000011949,7824.76,debit,2022-12-14,00:00:00,2022-12-14,1,False
SYNCID0000011949,9392.48,debit,2022-12-03,00:00:00,2022-12-03,1,False
SYNCID0000011949,890941.74,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000011949,1068626.33,debit,2022-11-30,00:00:00,2022-11-30,1,False
SYNCID0000011949,1090288.52,debit,2022-11-21,00:00:00,2022-11-21,1,False
SYNCID0000011949,154900.66,debit,2023-01-13,00:00:00,2023-01-13,1,False
SYNCID0000011949,440683.5,debit,2023-01-23,00:00:00,2023-01-23,1,False
SYNCID0000011949,59300.03,debit,2022-12-06,00:00:00,2022-12-06,1,False
SYNCID0000011949,100738.65,debit,2022-11-01,00:00:00,2022-11-01,1,False
SYNCID0000011949,375863.88,debit,2022-11-28,00:00:00,2022-11-28,1,False
SYNCID0000011949,1708074.84,debit,2022-11-29,00:00:00,2022-11-29,1,False
SYNCID0000011949,483347.84,credit,2022-11-07,00:00:00,2022-11-07,1,False
SYNCID0000011949,140205.12,credit,2022-12-21,00:00:00,2022-12-21,1,False
